id_site;site;id_alat;lat;lon;elevasi;id_provinsi;id_kabupaten;id_kecamatan;date_created;id_user
33181103a;Tlogotirto;a;-6.81417;111.0919;0;33;3318;331811;2021/01/06 21:19:00;1
33181202a;Pati 2;a;-6.73752;111.0222;25;33;3318;331812;2021/01/06 21:19:00;1
33181203a;Margorejo Kec;a;-6.76776;111.0067;0;33;3318;331812;2021/01/06 21:19:00;1
33181204a;Muktiharjo;a;-6.73717;111.0235;0;33;3318;331812;2021/01/06 21:19:00;1
33181205a;Ngawen;a;-6.776;110.999;27;33;3318;331812;2021/01/06 21:19:00;1
33181301a;Jollong;a;-6.652;110.934;633;33;3318;331813;2021/01/06 21:19:00;1
33181302a;Brambang;a;-6.643;110.949;482;33;3318;331813;2021/01/06 21:19:00;1
33181303a;Gunungrowo;a;-6.655;110.968;336;33;3318;331813;2021/01/06 21:19:00;1
33181304a;Gembong Waduk Pati;a;-6.69737;110.9592;0;33;3318;331813;2021/01/06 21:19:00;1
33181305a;Njurang /Njolong I;a;-6.66585;110.9558;0;33;3318;331813;2021/01/06 21:19:00;1
33181401a;Regaloh;a;-6.698;111.022;0;33;3318;331814;2021/01/06 21:19:00;1
33181402a;Tlogowungu;a;-6.686;111.018;87;33;3318;331814;2021/01/06 21:19:00;1
33181403a;Tlogowungu;a;-6.68599;111.0181;0;33;3318;331814;2021/01/06 21:19:00;1
33181404a;Sokobubuk;a;-6.67777;111.0003;0;33;3318;331814;2021/01/06 21:19:00;1
33181501a;Trangkil;a;-6.679;111.074;17;33;3318;331815;2021/01/06 21:19:00;1
33181502a;Widarijaksa;a;-6.685;111.071;17;33;3318;331815;2021/01/06 21:19:00;1
33181503a;Wedarijaksa;a;-6.68479;111.0712;0;33;3318;331815;2021/01/06 21:19:00;1
33181504a;Pohbango;a;-6.6792;111.0792;0;33;3318;331815;2021/01/06 21:19:00;1
33181601a;Ngemplak Lor;a;-6.58556;111.0404;0;33;3318;331816;2021/01/06 21:19:00;1
33181602a;Waturoyo;a;-6.59623;111.0518;0;33;3318;331816;2021/01/06 21:19:00;1
33181701a;Gunungwungkal;a;-6.566;110.989;111;33;3318;331817;2021/01/06 21:19:00;1
33181801a;Cluwak;a;-6.538;110.945;230;33;3318;331818;2021/01/06 21:19:00;1
33181901a;Tayuwetan;a;-6.533;111.003;56;33;3318;331819;2021/01/06 21:19:00;1
33181902a;Pakisbaru;a;-6.569;111.039;14;33;3318;331819;2021/01/06 21:19:00;1
33181903a;Tayukulon;a;-6.534;111.038;15;33;3318;331819;2021/01/06 21:19:00;1
33182001a;Dukuhseti;a;-6.459;111.031;6;33;3318;331820;2021/01/06 21:19:00;1
33182002a;Kalitelo;a;-6.479;111;33;33;3318;331820;2021/01/06 21:19:00;1
33182003a;Banyutowo;a;-6.45859;111.0305;0;33;3318;331820;2021/01/06 21:19:00;1
33182101a;Karanganyarwedarijaksa;a;-6.64547;111.0268;85;33;3318;331821;2021/01/06 21:19:00;1
33190201a;Kudus;a;-6.80391;110.859;0;33;3319;331902;2021/01/06 21:19:00;1
33190202a;Pg Rendeng Kudus;a;-6.80344;110.8627;0;33;3319;331902;2021/01/06 21:19:00;1
33190401a;Wilalung Pintu Air;a;-6.92553;110.7853;0;33;3319;331904;2021/01/06 21:19:00;1
33190501a;Mejobo Bpp Kec;a;-6.82684;110.8828;0;33;3319;331905;2021/01/06 21:19:00;1
33190601a;Jekulolor;a;-6.78242;110.917;0;33;3319;331906;2021/01/06 21:19:00;1
33190602a;Tanjungrejo;a;-6.78241;110.917;0;33;3319;331906;2021/01/06 21:19:00;1
33190701a;Kedunggupit;a;-6.78223;110.847;0;33;3319;331907;2021/01/06 21:19:00;1
33190801a;Karanggayam;a;-6.74339;110.8496;0;33;3319;331908;2021/01/06 21:19:00;1
33190802a;Besito/Kr.Malang;a;-6.76753;110.8406;0;33;3319;331908;2021/01/06 21:19:00;1
33190803a;Rohwatu;a;-6.66665;110.8568;0;33;3319;331908;2021/01/06 21:19:00;1
33190901a;Colo;a;-6.66661;110.9048;0;33;3319;331909;2021/01/06 21:19:00;1
33190902a;Cendono;a;-6.73699;110.8653;0;33;3319;331909;2021/01/06 21:19:00;1
33200101a;Sirodadi;a;-6.694;110.669;0;33;3320;332001;2021/01/06 21:19:00;1
33200201a;Pecangaan;a;-6.69455;110.7089;26;33;3320;332002;2021/01/06 21:19:00;1
33200301a;Welahan;a;-6.755;110.724;0;33;3320;332003;2021/01/06 21:19:00;1
33200401a;Palemkerep;a;-6.736;110.77;0;33;3320;332004;2021/01/06 21:19:00;1
33200402a;Jatisari;a;-6.755;110.764;0;33;3320;332004;2021/01/06 21:19:00;1
33200403a;Pancur;a;-6.675;110.768;0;33;3320;332004;2021/01/06 21:19:00;1
33200501a;Batealit;a;-6.615;110.798;0;33;3320;332005;2021/01/06 21:19:00;1
33200502a;Mindahan;a;-6.6317;110.7775;242;33;3320;332005;2021/01/06 21:19:00;1
33200601a;Jepara;a;-6.59799;110.6802;0;33;3320;332006;2021/01/06 21:19:00;1
33200602a;Ngabul Bpp;a;-6.64062;110.7099;86;33;3320;332006;2021/01/06 21:19:00;1
33200603a;Jepara Php;a;-6.59231;110.6714;19;33;3320;332006;2021/01/06 21:19:00;1
33200701a;Mlanggo;a;-6.53338;110.701;0;33;3320;332007;2021/01/06 21:19:00;1
33200801a;Bangsri;a;-6.525;110.765;0;33;3320;332008;2021/01/06 21:19:00;1
33200802a;Bangsri Bpp;a;-6.529;110.752;0;33;3320;332008;2021/01/06 21:19:00;1
33200803a;Beji Timur;a;-6.4403;110.799;59;33;3320;332008;2021/01/06 21:19:00;1
33200804a;Beji Barat;a;-6.44708;110.7914;44;33;3320;332008;2021/01/06 21:19:00;1
33200805a;Beji Tengah;a;-6.44958;110.8082;49;33;3320;332008;2021/01/06 21:19:00;1
33200901a;Keling;a;-6.5;110.8449;0;33;3320;332009;2021/01/06 21:19:00;1
33200902a;Beji/Bpp Kalingga;a;-6.482;110.8858;0;33;3320;332009;2021/01/06 21:19:00;1
33200903a;Beji;a;-6.45317;110.8389;64;33;3320;332009;2021/01/06 21:19:00;1
33201001a;Karimunjawa;a;-5.84741;110.4496;0;33;3320;332010;2021/01/06 21:19:00;1
33201101a;Tahunan Php;a;-6.64119;110.7099;86;33;3320;332011;2021/01/06 21:19:00;1
33201201a;Nalumsari Php;a;-6.74307;110.7956;47;33;3320;332012;2021/01/06 21:19:00;1
33210101a;Mrangen;a;-7.01911;110.5173;0;33;3321;332101;2021/01/06 21:19:00;1
33210102a;Barang;a;-7.06344;110.4989;0;33;3321;332101;2021/01/06 21:19:00;1
33210103a;Brumbung;a;-7.01911;110.5173;0;33;3321;332101;2021/01/06 21:19:00;1
33210104a;Banyumeneng;a;-7.09053;110.4999;0;33;3321;332101;2021/01/06 21:19:00;1
33210201a;Karangawen;a;-7.04264;110.5816;0;33;3321;332102;2021/01/06 21:19:00;1
33210202a;Jragung;a;-7.09817;110.558;0;33;3321;332102;2021/01/06 21:19:00;1
33210301a;Guntur;a;-6.97321;110.6154;0;33;3321;332103;2021/01/06 21:19:00;1
33210401a;Sayung;a;-6.94247;110.5056;0;33;3321;332104;2021/01/06 21:19:00;1
33210402a;Daleman Bbi;a;-6.93285;110.5341;0;33;3321;332104;2021/01/06 21:19:00;1
33210501a;Kliteh/Ngute;a;-6.95717;110.5978;0;33;3321;332105;2021/01/06 21:19:00;1
33210502a;Buyaran;a;-6.91748;110.5991;0;33;3321;332105;2021/01/06 21:19:00;1
33210601a;Leles;a;-6.94833;110.6556;0;33;3321;332106;2021/01/06 21:19:00;1
33210602a;Pangkalan;a;-6.9595;110.6758;0;33;3321;332106;2021/01/06 21:19:00;1
33210603a;BPP Wonosalam;a;-6.91992;110.68;8;33;3321;332106;2021/01/06 21:19:00;1
33210701a;Dempet 1;a;-6.94938;110.7034;0;33;3321;332107;2021/01/06 21:19:00;1
33210702a;Tlogopring;a;-6.96556;110.66957;0;33;3321;332107;2021/01/06 21:19:00;1
33210703a;Merak;a;-7.00575;110.7616;0;33;3321;332107;2021/01/06 21:19:00;1
33210704a;Dempet;a;-6.95305;110.7026;0;33;3321;332107;2021/01/06 21:19:00;1
33210705a;Luwuk/Krasak;a;-6.95707;110.7657;0;33;3321;332107;2021/01/06 21:19:00;1
33210801a;Gajah;a;-6.87264;110.7371;0;33;3321;332108;2021/01/06 21:19:00;1
33210802a;Jatisono;a;-6.92023;110.7117;0;33;3321;332108;2021/01/06 21:19:00;1
33210803a;Wilalung;a;-6.92986;110.7769;0;33;3321;332108;2021/01/06 21:19:00;1
33210901a;Karanganyar;a;-6.83999;110.8106;0;33;3321;332109;2021/01/06 21:19:00;1
33210902a;Tuwang;a;-6.87863;110.7948;0;33;3321;332109;2021/01/06 21:19:00;1
33210903a;Wonorejo;a;-6.85764;110.7927;0;33;3321;332109;2021/01/06 21:19:00;1
33211001a;Bakung;a;-6.82533;110.7257;0;33;3321;332110;2021/01/06 21:19:00;1
33211002a;Bandaran;a;-6.80097;110.7267;0;33;3321;332110;2021/01/06 21:19:00;1
33211101a;Pelemraji;a;-6.85175;110.6765;0;33;3321;332111;2021/01/06 21:19:00;1
33211102a;Petengan Baru;a;-6.88738;110.6364;0;33;3321;332111;2021/01/06 21:19:00;1
33211103a;Mulyorejo;a;-6.85418;110.7084;0;33;3321;332111;2021/01/06 21:19:00;1
33211104a;Jebor;a;-6.88075;110.6761;0;33;3321;332111;2021/01/06 21:19:00;1
33211201a;Jali;a;-6.85013;110.6568;0;33;3321;332112;2021/01/06 21:19:00;1
33211301a;Jungsemi;a;-6.77207;110.6661;0;33;3321;332113;2021/01/06 21:19:00;1
33211302a;Bungo;a;-6.77567;110.6278;0;33;3321;332113;2021/01/06 21:19:00;1
33211401a;Panunggalan;a;-7.01205;110.7428;0;33;3321;332114;2021/01/06 21:19:00;1
33220101a;Getasan;a;-7.37637;110.4406;1084;33;3322;332201;2021/01/06 21:19:00;1
33220102a;Kopeng Kph;a;-7.39753;110.4199;1322;33;3322;332201;2021/01/06 21:19:00;1
33220103a;Kopeng 2;a;-7.39759;110.4201;1374;33;3322;332201;2021/01/06 21:19:00;1
33220104a;Smpk Getas;a;-7.261;110.516;375;33;3322;332201;2021/01/06 21:19:00;1
33220201a;Karangduren;a;-7.38763;110.5156;787;33;3322;332202;2021/01/06 21:19:00;1
33220202a;Tegalwaton;a;-7.36607;110.5337;678;33;3322;332202;2021/01/06 21:19:00;1
33220203a;Barukan;a;-7.36839;110.5261;665;33;3322;332202;2021/01/06 21:19:00;1
33220204a;Padaslorot;a;-7.41538;110.5285;708;33;3322;332202;2021/01/06 21:19:00;1
33220301a;Parean;a;-7.38182;110.6199;368;33;3322;332203;2021/01/06 21:19:00;1
33220302a;Rejoso;a;-7.41817;110.5887;560;33;3322;332203;2021/01/06 21:19:00;1
33220401a;Suruh;a;-7.37125;110.5702;214;33;3322;332204;2021/01/06 21:19:00;1
33220402a;Dadapayan;a;-7.29147;110.5919;227;33;3322;332204;2021/01/06 21:19:00;1
33220501a;Cepoko/Ujung;a;-7.34387;110.5299;601;33;3322;332205;2021/01/06 21:19:00;1
33220601a;Silumut/Macana;a;-7.28195;110.5159;430;33;3322;332206;2021/01/06 21:19:00;1
33220602a;Kesongo Bpp;a;-7.29346;110.4688;527;33;3322;332206;2021/01/06 21:19:00;1
33220701a;Banyubiru I;a;-7.30068;110.3976;508;33;3322;332207;2021/01/06 21:19:00;1
33220702a;Banyubiru II;a;-7.288;110.4042;474;33;3322;332207;2021/01/06 21:19:00;1
33220703a;Candikukuh;a;-7.30661;110.422;470;33;3322;332207;2021/01/06 21:19:00;1
33220704a;Sepakung / Dukuh;a;-7.33479;110.4002;1129;33;3322;332207;2021/01/06 21:19:00;1
33220801a;Tempuran;a;-7.29748;110.3592;584;33;3322;332208;2021/01/06 21:19:00;1
33220901a;Sumowono;a;-7.22463;110.3206;979;33;3322;332209;2021/01/06 21:19:00;1
33221001a;Tarukan;a;-7.22889;110.3499;999;33;3322;332210;2021/01/06 21:19:00;1
33221002a;Ambarawa 1;a;-7.26054;110.4019;502;33;3322;332210;2021/01/06 21:19:00;1
33221003a;Bandungan P.Cm;a;-7.217;110.364;0;33;3322;332210;2021/01/06 21:19:00;1
33221004a;Ambarawa Lppd;a;-7.2614;110.4233;487;33;3322;332210;2021/01/06 21:19:00;1
33221101a;Bawen;a;-7.25011;110.4335;517;33;3322;332211;2021/01/06 21:19:00;1
33221102a;Tuntang;a;-7.261;110.4526;502;33;3322;332211;2021/01/06 21:19:00;1
33221103a;Kenangkan Bpp;a;-7.20341;110.3917;748;33;3322;332211;2021/01/06 21:19:00;1
33221201a;Karanglo;a;-7.25978;110.5157;387;33;3322;332212;2021/01/06 21:19:00;1
33221202a;Banding Bpp;a;-7.25651;110.5564;266;33;3322;332212;2021/01/06 21:19:00;1
33221203a;Grenjeng;a;-7.23262;110.5583;189;33;3322;332212;2021/01/06 21:19:00;1
33221301a;Pagersari;a;-7.18901;110.4038;570;33;3322;332213;2021/01/06 21:19:00;1
33221501a;Gebugan;a;-7.17742;110.3975;515;33;3322;332215;2021/01/06 21:19:00;1
33221502a;Ngobo;a;-7.16376;110.4451;386;33;3322;332215;2021/01/06 21:19:00;1
33221503a;Jatirunggo;a;-7.20252;110.4736;342;33;3322;332215;2021/01/06 21:19:00;1
33221504a;Klepu;a;-7.19194;110.4463;410;33;3322;332215;2021/01/06 21:19:00;1
33221801a;Ungaran / Genuk;a;-7.14651;110.4057;357;33;3322;332218;2021/01/06 21:19:00;1
33221802a;Ungaran/Tby Si;a;-7.11108;110.4135;241;33;3322;332218;2021/01/06 21:19:00;1
33221804a;Susukan;a;-7.12267;110.4171;320;33;3322;332218;2021/01/06 21:19:00;1
33230101a;Bulu;a;-7.30806;110.0915;0;33;3323;332301;2021/01/06 21:19:00;1
33230102a;Gandureejo;a;-7.309;110.091;0;33;3323;332301;2021/01/06 21:19:00;1
33230201a;Bp Tembarak;a;-7.361;110.182;0;33;3323;332302;2021/01/06 21:19:00;1
33230301a;Kalipancar;a;-7.309;110.175;0;33;3323;332303;2021/01/06 21:19:00;1
33230401a;Nglorog;a;-7.306;110.286;0;33;3323;332304;2021/01/06 21:19:00;1
33230402a;Pringsurat / Pakisdadu;a;-7.351;110.305;0;33;3323;332304;2021/01/06 21:19:00;1
33230501a;Kaloran Mt;a;-7.348;110.244;0;33;3323;332305;2021/01/06 21:19:00;1
33230502a;Kaligintung;a;-7.348;110.244;0;33;3323;332305;2021/01/06 21:19:00;1
33230601a;Rowoseneng;a;-7.22;110.211;0;33;3323;332306;2021/01/06 21:19:00;1
33230602a;Kandangan;a;-7.242;110.193;0;33;3323;332306;2021/01/06 21:19:00;1
33230701a;Lpth Kedu;a;-7.2833;110.1553;0;33;3323;332307;2021/01/06 21:19:00;1
33230702a;Kedu Bpp;a;-7.275;110.159;0;33;3323;332307;2021/01/06 21:19:00;1
33230801a;Kecepit;a;-7.281;110.104;0;33;3323;332308;2021/01/06 21:19:00;1
33230802a;Parakan Bpp;a;-7.281;110.104;0;33;3323;332308;2021/01/06 21:19:00;1
33230803a;Badran;a;-7.281;110.104;0;33;3323;332308;2021/01/06 21:19:00;1
33230804a;Parakan 1;a;-7.2799;110.0985;0;33;3323;332308;2021/01/06 21:19:00;1
33230805a;Kledung Smpk;a;-7.339;110.033;0;33;3323;332308;2021/01/06 21:19:00;1
33230901a;Gondang Winangun;a;-7.235;110.055;0;33;3323;332309;2021/01/06 21:19:00;1
33230902a;Jumprit;a;-7.225;110.017;0;33;3323;332309;2021/01/06 21:19:00;1
33230903a;Bpp Ngadirejo;a;-7.236;110.061;0;33;3323;332309;2021/01/06 21:19:00;1
33230904a;Ngadirejo Bpp;a;-7.236;110.061;0;33;3323;332309;2021/01/06 21:19:00;1
33231001a;Jombor;a;-7.211;110.083;0;33;3323;332310;2021/01/06 21:19:00;1
33231201a;Muntung;a;-7.21451;110.05413;0;33;3323;332312;2021/01/06 21:19:00;1
33231202a;Afdeling Bandareja;a;-7.183;110.063;0;33;3323;332312;2021/01/06 21:19:00;1
33231801a;Afdeling Bojongrejo;a;-7.128;110.08;0;33;3323;332318;2021/01/06 21:19:00;1
33231901a;Semen;a;-7.26239;110.30876;0;33;3323;332319;2021/01/06 21:19:00;1
33232001a;Kebraman;a;-7.23;110.138;0;33;3323;332320;2021/01/06 21:19:00;1
33240101a;Mudal;a;-7.088;109.9827;651;33;3324;332401;2021/01/06 21:19:00;1
33240102a;Jlegong;a;-7.07686;109.9829;610;33;3324;332401;2021/01/06 21:19:00;1
33240103a;Plantungan;a;-7.09935;109.9689;733;33;3324;332401;2021/01/06 21:19:00;1
33240104a;Plantungan Php;a;-7.10201;109.9738;719;33;3324;332401;2021/01/06 21:19:00;1
33240201a;Gebangan Slt;a;-7.036;110.058;0;33;3324;332402;2021/01/06 21:19:00;1
33240202a;Gebangan Utr;a;-7.019;110.065;0;33;3324;332402;2021/01/06 21:19:00;1
33240203a;Sedandang;a;-6.997;110.053;0;33;3324;332402;2021/01/06 21:19:00;1
33240204a;Pageruyung;a;-7.04294;110.0427;471;33;3324;332402;2021/01/06 21:19:00;1
33240205a;Surokonto;a;-7.03878;110.0412;433;33;3324;332402;2021/01/06 21:19:00;1
33240301a;Kebumen;a;-7.08283;110.0425;584;33;3324;332403;2021/01/06 21:19:00;1
33240401a;Patean Curug;a;-7.09059;110.1052;520;33;3324;332404;2021/01/06 21:19:00;1
33240402a;Pagersari;a;-7.0859;110.0919;527;33;3324;332404;2021/01/06 21:19:00;1
33240403a;Sukamangli;a;-7.06072;110.0708;525;33;3324;332404;2021/01/06 21:19:00;1
33240404a;Curug;a;-7.0859;110.0918;513;33;3324;332404;2021/01/06 21:19:00;1
33240501a;Singorojo;a;-7.08729;110.221;327;33;3324;332405;2021/01/06 21:19:00;1
33240502a;Kalipat / Rojowi / Merbuh;a;-7.06993;110.2567;338;33;3324;332405;2021/01/06 21:19:00;1
33240503a;Singorojo Php;a;-7.08729;110.221;327;33;3324;332405;2021/01/06 21:19:00;1
33240504a;Merbuh;a;-7.0694;110.2556;302;33;3324;332405;2021/01/06 21:19:00;1
33240505a;Kaliwringin;a;-7.1041;110.1966;205;33;3324;332405;2021/01/06 21:19:00;1
33240601a;Limbangan;a;-7.15287;110.2835;427;33;3324;332406;2021/01/06 21:19:00;1
33240602a;Biting;a;-7.16198;110.2501;613;33;3324;332406;2021/01/06 21:19:00;1
33240603a;Ngesrep / Balong;a;-7.1611;110.3311;1030;33;3324;332406;2021/01/06 21:19:00;1
33240701a;Boja;a;-7.10379;110.2709;316;33;3324;332407;2021/01/06 21:19:00;1
33240801a;Sikopek;a;-6.95826;110.2449;30;33;3324;332408;2021/01/06 21:19:00;1
33240802a;Tambakboto;a;-6.96986;110.2343;30;33;3324;332408;2021/01/06 21:19:00;1
33240803a;Podowaras;a;-6.97161;110.2272;32;33;3324;332408;2021/01/06 21:19:00;1
33240804a;Plantaran;a;-6.96484;110.2448;29;33;3324;332408;2021/01/06 21:19:00;1
33240805a;Kaliwungu;a;-6.96578;110.2784;25;33;3324;332408;2021/01/06 21:19:00;1
33240806a;Gambilangu;a;-6.96578;110.2784;25;33;3324;332408;2021/01/06 21:19:00;1
33240807a;Karangtengah;a;-6.95247;110.2393;29;33;3324;332408;2021/01/06 21:19:00;1
33240901a;Brangsong;a;-6.95418;110.2345;24;33;3324;332409;2021/01/06 21:19:00;1
33240902a;Blorok;a;-6.97627;110.2143;29;33;3324;332409;2021/01/06 21:19:00;1
33240903a;Kebonadem;a;-6.9589;110.2306;23;33;3324;332409;2021/01/06 21:19:00;1
33240904a;Kedungpucung;a;-7.00381;110.1966;31;33;3324;332409;2021/01/06 21:19:00;1
33240905a;Babad;a;-6.94574;110.226;39;33;3324;332409;2021/01/06 21:19:00;1
33240906a;Sidorejo Dsbn;a;-6.958;110.219;0;33;3324;332409;2021/01/06 21:19:00;1
33241001a;Bojong;a;-6.9633;110.1779;28;33;3324;332410;2021/01/06 21:19:00;1
33241002a;Pegandon;a;-6.96423;110.152;33;33;3324;332410;2021/01/06 21:19:00;1
33241003a;Puguh;a;-6.9921;110.1451;41;33;3324;332410;2021/01/06 21:19:00;1
33241004a;Bodri T. Gara;a;-6.968;110.154;0;33;3324;332410;2021/01/06 21:19:00;1
33241005a;Tegorejo;a;-6.97747;110.1487;32;33;3324;332410;2021/01/06 21:19:00;1
33241006a;Magangan;a;-7.00131;110.1765;35;33;3324;332410;2021/01/06 21:19:00;1
33241101a;Sedayu;a;-6.97339;110.1359;37;33;3324;332411;2021/01/06 21:19:00;1
33241102a;Kedungwungu;a;-7.00449;110.1151;41;33;3324;332411;2021/01/06 21:19:00;1
33241103a;Kedung Asri;a;-7.01263;110.1073;46;33;3324;332411;2021/01/06 21:19:00;1
33241104a;Lohjenar;a;-6.98833;110.1276;39;33;3324;332411;2021/01/06 21:19:00;1
33241105a;Sojomerto I;a;-7.03027;110.1049;53;33;3324;332411;2021/01/06 21:19:00;1
33241106a;Proto;a;-7.0027;110.1233;42;33;3324;332411;2021/01/06 21:19:00;1
33241107a;Sojomerto Ii;a;-7.02075;110.1138;49;33;3324;332411;2021/01/06 21:19:00;1
33241108a;Bodri B. Laut;a;-6.965;110.142;0;33;3324;332411;2021/01/06 21:19:00;1
33241201a;Weleri;a;-6.97112;110.0754;40;33;3324;332412;2021/01/06 21:19:00;1
33241202a;Sambongsari;a;-6.97502;110.051;47;33;3324;332412;2021/01/06 21:19:00;1
33241203a;Bodri B. Daya;a;-6.967;110.078;0;33;3324;332412;2021/01/06 21:19:00;1
33241301a;Penjor / Kr. Ayu;a;-6.92374;110.146;28;33;3324;332413;2021/01/06 21:19:00;1
33241302a;Kalirandu;a;-6.89775;110.1645;9;33;3324;332413;2021/01/06 21:19:00;1
33241303a;Cepiring Pg;a;-6.92671;110.1564;31;33;3324;332413;2021/01/06 21:19:00;1
33241304a;Karangmalang;a;-6.91464;110.12;38;33;3324;332413;2021/01/06 21:19:00;1
33241401a;Babadan;a;-6.93686;110.1595;30;33;3324;332414;2021/01/06 21:19:00;1
33241501a;Selokaton Perk;a;-7.13484;110.0132;916;33;3324;332415;2021/01/06 21:19:00;1
33241502a;Sukorejo Pmb;a;-7.09058;110.0505;566;33;3324;332415;2021/01/06 21:19:00;1
33241503a;Kenjuran;a;-7.0885;110.0058;656;33;3324;332415;2021/01/06 21:19:00;1
33241504a;Bodri T. Laut;a;-7.064;110.052;0;33;3324;332415;2021/01/06 21:19:00;1
33241505a;Ketapang;a;-6.94177;110.2169;35;33;3324;332415;2021/01/06 21:19:00;1
33241506a;Trompo;a;-6.94719;110.2005;39;33;3324;332415;2021/01/06 21:19:00;1
33241507a;Langenharjo Ii;a;-6.92075;110.2045;38;33;3324;332415;2021/01/06 21:19:00;1
33241601a;Sendang Sikucing;a;-6.91037;110.0602;18;33;3324;332416;2021/01/06 21:19:00;1
33241602a;Rowosari Php;a;-6.94161;110.0523;24;33;3324;332416;2021/01/06 21:19:00;1
33241804a;Klepu;a;-6.99702;110.1081;42;33;3324;332418;2021/01/06 21:19:00;1
33250101a;Wonotunggal 2;a;-7.00547;109.7592;233;33;3325;332501;2021/01/06 21:19:00;1
33250201a;Bandar;a;-7.03092;109.7979;389;33;3325;332502;2021/01/06 21:19:00;1
33250401a;Ngadirejo;a;-7.08291;109.8755;647;33;3325;332504;2021/01/06 21:19:00;1
33250402a;Blado Sp;a;-7.0697;109.8341;530;33;3325;332504;2021/01/06 21:19:00;1
33250501a;Sangubanyu;a;-7.10567;109.9555;787;33;3325;332505;2021/01/06 21:19:00;1
33250601a;Tersono;a;-7.03314;109.9666;292;33;3325;332506;2021/01/06 21:19:00;1
33250701a;Kertosari;a;-6.96207;110.0451;25;33;3325;332507;2021/01/06 21:19:00;1
33250702a;Kutosari;a;-6.9781;110.0333;32;33;3325;332507;2021/01/06 21:19:00;1
33250801a;Limpung;a;-7.0142;109.9203;300;33;3325;332508;2021/01/06 21:19:00;1
33250802a;Medono;a;-6.97414;109.9279;11;33;3325;332508;2021/01/06 21:19:00;1
33250901a;Subah;a;-6.97062;109.87;156;33;3325;332509;2021/01/06 21:19:00;1
33251001a;Simbangjati;a;-6.95224;109.8083;66;33;3325;332510;2021/01/06 21:19:00;1
33251002a;Tulis;a;-6.94592;109.788;83;33;3325;332510;2021/01/06 21:19:00;1
33251101a;Dracik Kramat;a;-6.92069;109.7353;7;33;3325;332511;2021/01/06 21:19:00;1
33251102a;Gamer SMPK;a;-6.89317;109.7137;9;33;3325;332511;2021/01/06 21:19:00;1
33260101a;Kandangserang;a;-7.1204;109.5191;330;33;3326;332601;2021/01/06 21:19:00;1
33260201a;Paninggaran Bpp;a;-7.168;109.591;0;33;3326;332602;2021/01/06 21:19:00;1
33260301a;Lebakbarang;a;-7.13246;109.6564;651;33;3326;332603;2021/01/06 21:19:00;1
33260401a;Petungkriono;a;-7.14929;109.7393;1294;33;3326;332604;2021/01/06 21:19:00;1
33260501a;Kalirejo;a;-7.007;109.7212;89;33;3326;332605;2021/01/06 21:19:00;1
33260601a;Tapak Menjangan Bd;a;-7.03972;109.6917;203;33;3326;332606;2021/01/06 21:19:00;1
33260602a;Kutosari/Doro;a;-7.01949;109.6925;162;33;3326;332606;2021/01/06 21:19:00;1
33260701a;Limbangan;a;-7.07669;109.6264;419;33;3326;332607;2021/01/06 21:19:00;1
33260702a;Blimbing;a;-7.05276;109.6383;150;33;3326;332607;2021/01/06 21:19:00;1
33260703a;Karanganyar;a;-7.029;109.619;0;33;3326;332607;2021/01/06 21:19:00;1
33260704a;Padurekso Bd.;a;-7.04627;109.6277;118;33;3326;332607;2021/01/06 21:19:00;1
33260705a;Prumpung/Buara;a;-7.044;109.624;0;33;3326;332607;2021/01/06 21:19:00;1
33260706a;Karangsari;a;-7.03125;109.6225;103;33;3326;332607;2021/01/06 21:19:00;1
33260801a;Kajen;a;-7.03594;109.5783;57;33;3326;332608;2021/01/06 21:19:00;1
33260802a;Buaran;a;-7.0684;109.5856;300;33;3326;332608;2021/01/06 21:19:00;1
33260901a;Kaliwadas;a;-7.02692;109.4853;71;33;3326;332609;2021/01/06 21:19:00;1
33260902a;Kesesi;a;-7.032;109.503;0;33;3326;332609;2021/01/06 21:19:00;1
33260903a;Gembiro;a;-7.00236;109.5386;37;33;3326;332609;2021/01/06 21:19:00;1
33260906a;Ponolawen;a;-7.00258;109.5137;44;33;3326;332609;2021/01/06 21:19:00;1
33260904a;Brondong Bd;a;-7.04877;109.528;58;33;3326;332609;2021/01/06 21:19:00;1
33260905a;Gembiro;a;-7.00205;109.5386;0;33;3326;332609;2021/01/06 21:19:00;1
33261001a;Sumubkidul;a;-6.97059;109.5416;38;33;3326;332610;2021/01/06 21:19:00;1
33261002a;Kebadinan/Bk.Vi;a;-6.94767;109.513;50;33;3326;332610;2021/01/06 21:19:00;1
33261003a;Sragi Bpp;a;-6.92721;109.5677;28;33;3326;332610;2021/01/06 21:19:00;1
33261004a;Sragi 1;a;-6.92744;109.5673;26;33;3326;332610;2021/01/06 21:19:00;1
33261101a;Wangundowo;a;-6.98481;109.6002;57;33;3326;332611;2021/01/06 21:19:00;1
33261201a;Surobayan;a;-6.96215;109.6342;39;33;3326;332612;2021/01/06 21:19:00;1
33261202a;Pesantren Klet;a;-6.97933;109.6484;39;33;3326;332612;2021/01/06 21:19:00;1
33261301a;Kedungwuni L3A;a;-6.969;109.645;0;33;3326;332613;2021/01/06 21:19:00;1
33261302a;Piasakletak;a;-6.96182;109.6423;26;33;3326;332613;2021/01/06 21:19:00;1
33261303a;Tosaran;a;-6.98495;109.6609;45;33;3326;332613;2021/01/06 21:19:00;1
